Strike,Call,Put,Expiry,Date
385.0,851,1156,2026-09-19,2026-09-18
390.0,5512,5512,2026-09-19,2026-09-18
390.0,3934,7787,2026-09-19,2026-09-18
395.0,5000,5000,2026-09-19,2026-09-18
395.0,939,1164,2026-09-19,2026-09-18
400.0,5030,5000,2026-09-19,2026-09-18
400.0,8797,8384,2026-09-19,2026-09-18
400.01,1320,1320,2026-09-19,2026-09-18
405.0,421,2384,2026-09-19,2026-09-18
410.0,3480,3480,2026-09-19,2026-09-18
410.0,5907,8682,2026-09-19,2026-09-18
411.0,0,0,2026-09-19,2026-09-18
415.0,944,909,2026-09-19,2026-09-18
420.0,3900,3900,2026-09-19,2026-09-18
420.0,7965,5593,2026-09-19,2026-09-18
420.01,0,0,2026-09-19,2026-09-18
425.0,4414,2846,2026-09-19,2026-09-18
430.0,14255,3943,2026-09-19,2026-09-18
435.0,1078,3496,2026-09-19,2026-09-18
440.0,10284,6608,2026-09-19,2026-09-18
445.0,1271,3354,2026-09-19,2026-09-18
447.5,6,132,2026-09-19,2026-09-18
450.0,8935,8900,2026-09-19,2026-09-18
450.0,15457,8590,2026-09-19,2026-09-18
452.5,3,131,2026-09-19,2026-09-18
455.0,0,0,2026-09-19,2026-09-18
455.0,2278,7046,2026-09-19,2026-09-18
457.5,2,158,2026-09-19,2026-09-18
460.0,5000,5000,2026-09-19,2026-09-18
460.0,7255,8549,2026-09-19,2026-09-18
462.5,25,472,2026-09-19,2026-09-18
465.0,48,0,2026-09-19,2026-09-18
465.0,1334,2339,2026-09-19,2026-09-18
467.5,12,699,2026-09-19,2026-09-18
470.0,2273,0,2026-09-19,2026-09-18
470.0,17273,6679,2026-09-19,2026-09-18
472.5,50,1142,2026-09-19,2026-09-18
475.0,985,985,2026-09-19,2026-09-18
475.0,1294,4419,2026-09-19,2026-09-18
477.5,47,1169,2026-09-19,2026-09-18
480.0,34900,34900,2026-09-19,2026-09-18
480.0,14388,12717,2026-09-19,2026-09-18
480.01,0,0,2026-09-19,2026-09-18
482.5,209,1368,2026-09-19,2026-09-18
485.0,2125,3691,2026-09-19,2026-09-18
487.5,703,1797,2026-09-19,2026-09-18
490.0,1000,1000,2026-09-19,2026-09-18
490.0,6998,5420,2026-09-19,2026-09-18
492.5,2268,1926,2026-09-19,2026-09-18
495.0,188,188,2026-09-19,2026-09-18
495.0,4236,4365,2026-09-19,2026-09-18
497.5,2792,763,2026-09-19,2026-09-18
500.0,6500,6500,2026-09-19,2026-09-18
500.0,16287,3505,2026-09-19,2026-09-18
501.0,3000,3000,2026-09-19,2026-09-18
502.5,4275,758,2026-09-19,2026-09-18
505.0,9500,9500,2026-09-19,2026-09-18
505.0,5820,580,2026-09-19,2026-09-18
507.5,7165,395,2026-09-19,2026-09-18
510.0,2944,2944,2026-09-19,2026-09-18
510.0,18554,2397,2026-09-19,2026-09-18
512.5,2393,0,2026-09-19,2026-09-18
515.0,5703,395,2026-09-19,2026-09-18
517.5,1045,0,2026-09-19,2026-09-18
520.0,24,0,2026-09-19,2026-09-18
520.0,12890,135,2026-09-19,2026-09-18
522.5,794,0,2026-09-19,2026-09-18
525.0,41,0,2026-09-19,2026-09-18
525.0,27481,0,2026-09-19,2026-09-18
525.47,40,0,2026-09-19,2026-09-18
527.5,320,0,2026-09-19,2026-09-18
530.0,4,0,2026-09-19,2026-09-18
530.0,15036,51,2026-09-19,2026-09-18
532.5,536,0,2026-09-19,2026-09-18
535.0,4362,0,2026-09-19,2026-09-18
537.5,452,0,2026-09-19,2026-09-18
540.0,13,0,2026-09-19,2026-09-18
540.0,8113,14,2026-09-19,2026-09-18
542.5,184,0,2026-09-19,2026-09-18
545.0,8199,0,2026-09-19,2026-09-18
550.0,12561,13,2026-09-19,2026-09-18
555.0,744,0,2026-09-19,2026-09-18
560.0,6750,0,2026-09-19,2026-09-18
565.0,864,0,2026-09-19,2026-09-18
570.0,0,0,2026-09-19,2026-09-18
570.0,27668,0,2026-09-19,2026-09-18
575.0,1309,0,2026-09-19,2026-09-18
580.0,8044,0,2026-09-19,2026-09-18
585.0,3076,0,2026-09-19,2026-09-18
590.0,2458,0,2026-09-19,2026-09-18
595.0,737,0,2026-09-19,2026-09-18
600.0,6035,0,2026-09-19,2026-09-18
605.0,431,0,2026-09-19,2026-09-18
610.0,3059,0,2026-09-19,2026-09-18
620.0,2119,0,2026-09-19,2026-09-18
630.0,812,0,2026-09-19,2026-09-18
640.0,1694,0,2026-09-19,2026-09-18
650.0,6491,0,2026-09-19,2026-09-18
660.0,820,0,2026-09-19,2026-09-18
670.0,478,0,2026-09-19,2026-09-18
680.0,3311,0,2026-09-19,2026-09-18
700.0,1521,0,2026-09-19,2026-09-18
720.0,659,0,2026-09-19,2026-09-18
740.0,1345,0,2026-09-19,2026-09-18
760.0,2493,0,2026-09-19,2026-09-18
780.0,1128,0,2026-09-19,2026-09-18
800.0,10602,0,2026-09-19,2026-09-18
430.0,5,2,2026-09-22,2026-09-18
435.0,6,7,2026-09-22,2026-09-18
440.0,1,17,2026-09-22,2026-09-18
442.5,0,8,2026-09-22,2026-09-18
445.0,0,5,2026-09-22,2026-09-18
447.5,0,6,2026-09-22,2026-09-18
450.0,0,475,2026-09-22,2026-09-18
452.5,0,13,2026-09-22,2026-09-18
455.0,1,7,2026-09-22,2026-09-18
457.5,0,13,2026-09-22,2026-09-18
460.0,2,126,2026-09-22,2026-09-18
462.5,1,20,2026-09-22,2026-09-18
465.0,1,123,2026-09-22,2026-09-18
467.5,1,22,2026-09-22,2026-09-18
470.0,3,748,2026-09-22,2026-09-18
472.5,17,263,2026-09-22,2026-09-18
475.0,24,462,2026-09-22,2026-09-18
477.5,35,354,2026-09-22,2026-09-18
480.0,55,1011,2026-09-22,2026-09-18
482.5,16,285,2026-09-22,2026-09-18
485.0,42,456,2026-09-22,2026-09-18
487.5,22,487,2026-09-22,2026-09-18
490.0,102,942,2026-09-22,2026-09-18
492.5,99,193,2026-09-22,2026-09-18
495.0,392,361,2026-09-22,2026-09-18
497.5,167,132,2026-09-22,2026-09-18
500.0,991,208,2026-09-22,2026-09-18
502.5,246,52,2026-09-22,2026-09-18
505.0,509,61,2026-09-22,2026-09-18
507.5,187,19,2026-09-22,2026-09-18
510.0,489,44,2026-09-22,2026-09-18
512.5,146,16,2026-09-22,2026-09-18
515.0,234,20,2026-09-22,2026-09-18
517.5,111,0,2026-09-22,2026-09-18
520.0,1489,0,2026-09-22,2026-09-18
522.5,61,0,2026-09-22,2026-09-18
525.0,91,0,2026-09-22,2026-09-18
527.5,35,0,2026-09-22,2026-09-18
530.0,1320,0,2026-09-22,2026-09-18
532.5,18,0,2026-09-22,2026-09-18
535.0,5,0,2026-09-22,2026-09-18
537.5,15,0,2026-09-22,2026-09-18
540.0,8,1,2026-09-22,2026-09-18
542.5,0,0,2026-09-22,2026-09-18
545.0,0,0,2026-09-22,2026-09-18
550.0,158,0,2026-09-22,2026-09-18
555.0,0,0,2026-09-22,2026-09-18
560.0,0,0,2026-09-22,2026-09-18
565.0,0,0,2026-09-22,2026-09-18
570.0,0,0,2026-09-22,2026-09-18
575.0,0,0,2026-09-22,2026-09-18
580.0,0,0,2026-09-22,2026-09-18
585.0,0,0,2026-09-22,2026-09-18
430.0,0,8,2026-09-24,2026-09-18
435.0,0,3,2026-09-24,2026-09-18
440.0,1,4,2026-09-24,2026-09-18
442.5,0,2,2026-09-24,2026-09-18
445.0,0,6,2026-09-24,2026-09-18
447.5,0,1,2026-09-24,2026-09-18
450.0,2,2000,2026-09-24,2026-09-18
452.5,0,7,2026-09-24,2026-09-18
455.0,16,1,2026-09-24,2026-09-18
457.5,0,6,2026-09-24,2026-09-18
460.0,21,271,2026-09-24,2026-09-18
462.5,0,43,2026-09-24,2026-09-18
465.0,12,388,2026-09-24,2026-09-18
467.5,3,62,2026-09-24,2026-09-18
470.0,15,150,2026-09-24,2026-09-18
472.5,0,148,2026-09-24,2026-09-18
475.0,1,388,2026-09-24,2026-09-18
477.5,0,521,2026-09-24,2026-09-18
480.0,26,624,2026-09-24,2026-09-18
482.5,22,100,2026-09-24,2026-09-18
485.0,30,205,2026-09-24,2026-09-18
487.5,12,664,2026-09-24,2026-09-18
490.0,68,142,2026-09-24,2026-09-18
492.5,107,59,2026-09-24,2026-09-18
495.0,211,144,2026-09-24,2026-09-18
497.5,243,142,2026-09-24,2026-09-18
500.0,398,175,2026-09-24,2026-09-18
502.5,69,20,2026-09-24,2026-09-18
505.0,261,42,2026-09-24,2026-09-18
507.5,207,11,2026-09-24,2026-09-18
510.0,180,43,2026-09-24,2026-09-18
512.5,90,8,2026-09-24,2026-09-18
515.0,235,20,2026-09-24,2026-09-18
517.5,132,0,2026-09-24,2026-09-18
520.0,274,6,2026-09-24,2026-09-18
522.5,86,5,2026-09-24,2026-09-18
525.0,60,0,2026-09-24,2026-09-18
527.5,42,0,2026-09-24,2026-09-18
530.0,32,0,2026-09-24,2026-09-18
532.5,11,0,2026-09-24,2026-09-18
535.0,3,0,2026-09-24,2026-09-18
537.5,1,0,2026-09-24,2026-09-18
540.0,1,0,2026-09-24,2026-09-18
542.5,0,0,2026-09-24,2026-09-18
545.0,22,0,2026-09-24,2026-09-18
550.0,46,0,2026-09-24,2026-09-18
555.0,0,0,2026-09-24,2026-09-18
560.0,0,0,2026-09-24,2026-09-18
565.0,0,0,2026-09-24,2026-09-18
570.0,0,0,2026-09-24,2026-09-18
575.0,0,0,2026-09-24,2026-09-18
580.0,0,0,2026-09-24,2026-09-18
585.0,0,0,2026-09-24,2026-09-18
270.0,0,30,2026-09-26,2026-09-18
280.0,0,31,2026-09-26,2026-09-18
290.0,0,18,2026-09-26,2026-09-18
300.0,0,12,2026-09-26,2026-09-18
305.0,0,7,2026-09-26,2026-09-18
310.0,0,808,2026-09-26,2026-09-18
315.0,0,54,2026-09-26,2026-09-18
320.0,8,36,2026-09-26,2026-09-18
325.0,0,61,2026-09-26,2026-09-18
330.0,0,180,2026-09-26,2026-09-18
335.0,0,64,2026-09-26,2026-09-18
340.0,0,670,2026-09-26,2026-09-18
345.0,0,57,2026-09-26,2026-09-18
350.0,0,37,2026-09-26,2026-09-18
355.0,3,77,2026-09-26,2026-09-18
360.0,2,26,2026-09-26,2026-09-18
365.0,5,53,2026-09-26,2026-09-18
370.0,4,68,2026-09-26,2026-09-18
375.0,11525,11525,2026-09-26,2026-09-18
375.0,11,89,2026-09-26,2026-09-18
380.0,5,67,2026-09-26,2026-09-18
385.0,3,51,2026-09-26,2026-09-18
390.0,6625,6625,2026-09-26,2026-09-18
390.0,8,51,2026-09-26,2026-09-18
395.0,3,73,2026-09-26,2026-09-18
400.0,2000,2000,2026-09-26,2026-09-18
400.0,39,169,2026-09-26,2026-09-18
402.0,0,0,2026-09-26,2026-09-18
405.0,4,176,2026-09-26,2026-09-18
410.0,8,200,2026-09-26,2026-09-18
415.0,17,245,2026-09-26,2026-09-18
420.0,35,2797,2026-09-26,2026-09-18
422.0,10,0,2026-09-26,2026-09-18
425.0,62,692,2026-09-26,2026-09-18
430.0,55,277,2026-09-26,2026-09-18
435.0,72,296,2026-09-26,2026-09-18
437.5,5,5,2026-09-26,2026-09-18
440.0,39,525,2026-09-26,2026-09-18
442.5,17,4,2026-09-26,2026-09-18
445.0,51,958,2026-09-26,2026-09-18
447.5,16,72,2026-09-26,2026-09-18
450.0,103,2892,2026-09-26,2026-09-18
452.5,6,123,2026-09-26,2026-09-18
455.0,62,523,2026-09-26,2026-09-18
457.5,6,12,2026-09-26,2026-09-18
460.0,162,955,2026-09-26,2026-09-18
462.5,3,382,2026-09-26,2026-09-18
465.0,93,1217,2026-09-26,2026-09-18
467.5,3,644,2026-09-26,2026-09-18
470.0,284,1344,2026-09-26,2026-09-18
472.5,6,576,2026-09-26,2026-09-18
475.0,192,1353,2026-09-26,2026-09-18
477.5,59,242,2026-09-26,2026-09-18
480.0,213,1979,2026-09-26,2026-09-18
482.5,66,539,2026-09-26,2026-09-18
485.0,370,1169,2026-09-26,2026-09-18
487.5,337,98,2026-09-26,2026-09-18
490.0,781,955,2026-09-26,2026-09-18
492.5,283,333,2026-09-26,2026-09-18
495.0,1269,1000,2026-09-26,2026-09-18
497.5,1012,416,2026-09-26,2026-09-18
500.0,4800,4800,2026-09-26,2026-09-18
500.0,1292,1745,2026-09-26,2026-09-18
502.5,317,534,2026-09-26,2026-09-18
505.0,1914,741,2026-09-26,2026-09-18
507.5,2182,367,2026-09-26,2026-09-18
510.0,2160,477,2026-09-26,2026-09-18
512.5,794,340,2026-09-26,2026-09-18
515.0,1486,108,2026-09-26,2026-09-18
517.5,24,0,2026-09-26,2026-09-18
517.5,922,11,2026-09-26,2026-09-18
520.0,2560,61,2026-09-26,2026-09-18
522.5,757,3,2026-09-26,2026-09-18
525.0,2943,53,2026-09-26,2026-09-18
527.5,234,12,2026-09-26,2026-09-18
530.0,11606,78,2026-09-26,2026-09-18
532.5,1565,1,2026-09-26,2026-09-18
535.0,6536,0,2026-09-26,2026-09-18
537.5,21,0,2026-09-26,2026-09-18
539.0,5000,5000,2026-09-26,2026-09-18
540.0,1230,0,2026-09-26,2026-09-18
542.5,71,0,2026-09-26,2026-09-18
545.0,354,0,2026-09-26,2026-09-18
547.5,168,0,2026-09-26,2026-09-18
550.0,2676,0,2026-09-26,2026-09-18
555.0,5183,0,2026-09-26,2026-09-18
560.0,954,0,2026-09-26,2026-09-18
565.0,125,0,2026-09-26,2026-09-18
570.0,5300,0,2026-09-26,2026-09-18
580.0,134,0,2026-09-26,2026-09-18
590.0,430,0,2026-09-26,2026-09-18
600.0,798,0,2026-09-26,2026-09-18
610.0,1737,0,2026-09-26,2026-09-18
620.0,62,0,2026-09-26,2026-09-18
630.0,52,0,2026-09-26,2026-09-18
640.0,82,0,2026-09-26,2026-09-18
650.0,142,0,2026-09-26,2026-09-18
660.0,102,0,2026-09-26,2026-09-18
670.0,32,0,2026-09-26,2026-09-18
680.0,20,0,2026-09-26,2026-09-18
420.0,0,2,2026-09-29,2026-09-18
425.0,0,1,2026-09-29,2026-09-18
430.0,0,0,2026-09-29,2026-09-18
435.0,0,0,2026-09-29,2026-09-18
440.0,0,53,2026-09-29,2026-09-18
445.0,0,1,2026-09-29,2026-09-18
450.0,1,1,2026-09-29,2026-09-18
455.0,1,18,2026-09-29,2026-09-18
460.0,200,261,2026-09-29,2026-09-18
465.0,1,46,2026-09-29,2026-09-18
467.5,0,1,2026-09-29,2026-09-18
470.0,1,63,2026-09-29,2026-09-18
472.5,0,1,2026-09-29,2026-09-18
475.0,1,91,2026-09-29,2026-09-18
477.5,0,16,2026-09-29,2026-09-18
480.0,35,48,2026-09-29,2026-09-18
482.5,0,6,2026-09-29,2026-09-18
485.0,4,45,2026-09-29,2026-09-18
487.5,0,22,2026-09-29,2026-09-18
490.0,9,34,2026-09-29,2026-09-18
492.5,18,280,2026-09-29,2026-09-18
495.0,50,232,2026-09-29,2026-09-18
497.5,49,71,2026-09-29,2026-09-18
500.0,108,209,2026-09-29,2026-09-18
502.5,21,0,2026-09-29,2026-09-18
505.0,214,170,2026-09-29,2026-09-18
507.5,7,2,2026-09-29,2026-09-18
510.0,50,1,2026-09-29,2026-09-18
512.5,49,0,2026-09-29,2026-09-18
515.0,42,1,2026-09-29,2026-09-18
517.5,10,0,2026-09-29,2026-09-18
520.0,31,0,2026-09-29,2026-09-18
522.5,1,0,2026-09-29,2026-09-18
525.0,25,0,2026-09-29,2026-09-18
527.5,0,0,2026-09-29,2026-09-18
530.0,132,0,2026-09-29,2026-09-18
532.5,1,0,2026-09-29,2026-09-18
535.0,7,0,2026-09-29,2026-09-18
537.5,1,0,2026-09-29,2026-09-18
540.0,0,0,2026-09-29,2026-09-18
542.5,0,0,2026-09-29,2026-09-18
545.0,3,0,2026-09-29,2026-09-18
550.0,0,0,2026-09-29,2026-09-18
555.0,0,0,2026-09-29,2026-09-18
560.0,0,0,2026-09-29,2026-09-18
565.0,0,0,2026-09-29,2026-09-18
570.0,0,0,2026-09-29,2026-09-18
575.0,0,0,2026-09-29,2026-09-18
580.0,0,0,2026-09-29,2026-09-18
585.0,0,0,2026-09-29,2026-09-18
420.0,0,1,2026-10-01,2026-09-18
425.0,2,0,2026-10-01,2026-09-18
430.0,0,0,2026-10-01,2026-09-18
435.0,0,0,2026-10-01,2026-09-18
440.0,0,0,2026-10-01,2026-09-18
445.0,0,0,2026-10-01,2026-09-18
450.0,3,144,2026-10-01,2026-09-18
455.0,1,651,2026-10-01,2026-09-18
460.0,6,1,2026-10-01,2026-09-18
465.0,10,9,2026-10-01,2026-09-18
467.5,1,12,2026-10-01,2026-09-18
470.0,5,20,2026-10-01,2026-09-18
472.5,0,2,2026-10-01,2026-09-18
475.0,2,296,2026-10-01,2026-09-18
477.5,1,11,2026-10-01,2026-09-18
480.0,2,25,2026-10-01,2026-09-18
482.5,0,6,2026-10-01,2026-09-18
485.0,7,26,2026-10-01,2026-09-18
487.5,104,9,2026-10-01,2026-09-18
490.0,13,8,2026-10-01,2026-09-18
492.5,12,9,2026-10-01,2026-09-18
495.0,40,18,2026-10-01,2026-09-18
497.5,14,6,2026-10-01,2026-09-18
500.0,89,7,2026-10-01,2026-09-18
502.5,13,1,2026-10-01,2026-09-18
505.0,75,7,2026-10-01,2026-09-18
507.5,2,1,2026-10-01,2026-09-18
510.0,98,1,2026-10-01,2026-09-18
512.5,10,1,2026-10-01,2026-09-18
515.0,20,1,2026-10-01,2026-09-18
517.5,14,0,2026-10-01,2026-09-18
520.0,14,0,2026-10-01,2026-09-18
522.5,12,0,2026-10-01,2026-09-18
525.0,100,0,2026-10-01,2026-09-18
527.5,1,0,2026-10-01,2026-09-18
530.0,236,1,2026-10-01,2026-09-18
532.5,0,0,2026-10-01,2026-09-18
535.0,15,0,2026-10-01,2026-09-18
537.5,0,0,2026-10-01,2026-09-18
540.0,3,0,2026-10-01,2026-09-18
542.5,0,0,2026-10-01,2026-09-18
545.0,2,0,2026-10-01,2026-09-18
550.0,0,0,2026-10-01,2026-09-18
555.0,0,0,2026-10-01,2026-09-18
560.0,0,0,2026-10-01,2026-09-18
565.0,0,0,2026-10-01,2026-09-18
570.0,0,0,2026-10-01,2026-09-18
575.0,0,0,2026-10-01,2026-09-18
580.0,0,0,2026-10-01,2026-09-18
585.0,0,0,2026-10-01,2026-09-18
485.0,3075,3075,2026-10-02,2026-09-18
490.0,453,0,2026-10-02,2026-09-18
270.0,0,31,2026-10-03,2026-09-18
280.0,0,1,2026-10-03,2026-09-18
290.0,0,3,2026-10-03,2026-09-18
300.0,2,10,2026-10-03,2026-09-18
305.0,0,22,2026-10-03,2026-09-18
310.0,0,12,2026-10-03,2026-09-18
315.0,0,28,2026-10-03,2026-09-18
320.0,3,19,2026-10-03,2026-09-18
325.0,1,20,2026-10-03,2026-09-18
330.0,1,68,2026-10-03,2026-09-18
335.0,0,53,2026-10-03,2026-09-18
340.0,0,124,2026-10-03,2026-09-18
345.0,0,100,2026-10-03,2026-09-18
350.0,0,135,2026-10-03,2026-09-18
355.0,0,198,2026-10-03,2026-09-18
360.0,0,22,2026-10-03,2026-09-18
365.0,0,10,2026-10-03,2026-09-18
370.0,1,19,2026-10-03,2026-09-18
375.0,13,29,2026-10-03,2026-09-18
380.0,0,22,2026-10-03,2026-09-18
385.0,3,27,2026-10-03,2026-09-18
390.0,2,44,2026-10-03,2026-09-18
395.0,8,531,2026-10-03,2026-09-18
400.0,10,66,2026-10-03,2026-09-18
405.0,2,46,2026-10-03,2026-09-18
410.0,2,58,2026-10-03,2026-09-18
415.0,9,29,2026-10-03,2026-09-18
420.0,40,269,2026-10-03,2026-09-18
425.0,10,185,2026-10-03,2026-09-18
430.0,12,0,2026-10-03,2026-09-18
430.0,23,250,2026-10-03,2026-09-18
435.0,17,74,2026-10-03,2026-09-18
440.0,29,338,2026-10-03,2026-09-18
445.0,34,219,2026-10-03,2026-09-18
450.0,203,908,2026-10-03,2026-09-18
455.0,44,395,2026-10-03,2026-09-18
460.0,200,459,2026-10-03,2026-09-18
465.0,63,871,2026-10-03,2026-09-18
470.0,600,600,2026-10-03,2026-09-18
470.0,149,1771,2026-10-03,2026-09-18
472.5,5,53,2026-10-03,2026-09-18
475.0,2116,2116,2026-10-03,2026-09-18
475.0,99,543,2026-10-03,2026-09-18
477.5,5,263,2026-10-03,2026-09-18
480.0,2000,2000,2026-10-03,2026-09-18
480.0,304,510,2026-10-03,2026-09-18
482.5,8,40,2026-10-03,2026-09-18
485.0,881,504,2026-10-03,2026-09-18
487.5,48,19,2026-10-03,2026-09-18
490.0,260,260,2026-10-03,2026-09-18
490.0,228,762,2026-10-03,2026-09-18
492.5,24,49,2026-10-03,2026-09-18
495.0,7500,7500,2026-10-03,2026-09-18
495.0,1277,315,2026-10-03,2026-09-18
497.5,66,26,2026-10-03,2026-09-18
500.0,7800,7800,2026-10-03,2026-09-18
500.0,810,643,2026-10-03,2026-09-18
502.5,49,22,2026-10-03,2026-09-18
505.0,15242,244,2026-10-03,2026-09-18
507.5,113,2,2026-10-03,2026-09-18
510.0,1511,351,2026-10-03,2026-09-18
512.5,69,5,2026-10-03,2026-09-18
513.23,40,0,2026-10-03,2026-09-18
515.0,379,76,2026-10-03,2026-09-18
517.5,39,3,2026-10-03,2026-09-18
520.0,1609,74,2026-10-03,2026-09-18
525.0,678,37,2026-10-03,2026-09-18
530.0,2374,75,2026-10-03,2026-09-18
535.0,2314,54,2026-10-03,2026-09-18
540.0,1496,29,2026-10-03,2026-09-18
545.0,724,0,2026-10-03,2026-09-18
550.0,20571,2,2026-10-03,2026-09-18
555.0,366,0,2026-10-03,2026-09-18
560.0,604,0,2026-10-03,2026-09-18
565.0,2364,0,2026-10-03,2026-09-18
565.0,5138,0,2026-10-03,2026-09-18
570.0,164,0,2026-10-03,2026-09-18
580.0,5075,0,2026-10-03,2026-09-18
590.0,264,0,2026-10-03,2026-09-18
600.0,435,0,2026-10-03,2026-09-18
610.0,331,0,2026-10-03,2026-09-18
620.0,44,0,2026-10-03,2026-09-18
630.0,193,0,2026-10-03,2026-09-18
640.0,42,0,2026-10-03,2026-09-18
650.0,39,0,2026-10-03,2026-09-18
660.0,45,0,2026-10-03,2026-09-18
670.0,56,0,2026-10-03,2026-09-18
680.0,33,0,2026-10-03,2026-09-18
517.07,0,635,2026-10-06,2026-09-18
270.0,0,0,2026-10-10,2026-09-18
280.0,0,1,2026-10-10,2026-09-18
290.0,0,10,2026-10-10,2026-09-18
300.0,0,11,2026-10-10,2026-09-18
305.0,1,0,2026-10-10,2026-09-18
310.0,1,4,2026-10-10,2026-09-18
315.0,0,15,2026-10-10,2026-09-18
320.0,0,4,2026-10-10,2026-09-18
325.0,0,17,2026-10-10,2026-09-18
330.0,0,16,2026-10-10,2026-09-18
335.0,0,3,2026-10-10,2026-09-18
340.0,0,25,2026-10-10,2026-09-18
345.0,0,30,2026-10-10,2026-09-18
350.0,0,24,2026-10-10,2026-09-18
355.0,2,26,2026-10-10,2026-09-18
360.0,0,32,2026-10-10,2026-09-18
365.0,1,17,2026-10-10,2026-09-18
370.0,0,16,2026-10-10,2026-09-18
375.0,0,12,2026-10-10,2026-09-18
380.0,1,48,2026-10-10,2026-09-18
385.0,2,25,2026-10-10,2026-09-18
390.0,0,22,2026-10-10,2026-09-18
395.0,12,14,2026-10-10,2026-09-18
400.0,12,17,2026-10-10,2026-09-18
405.0,16,15,2026-10-10,2026-09-18
410.0,10,156,2026-10-10,2026-09-18
415.0,18,34,2026-10-10,2026-09-18
420.0,7,204,2026-10-10,2026-09-18
425.0,63,117,2026-10-10,2026-09-18
430.0,25,45,2026-10-10,2026-09-18
435.0,9,434,2026-10-10,2026-09-18
440.0,4,91,2026-10-10,2026-09-18
445.0,7,188,2026-10-10,2026-09-18
450.0,19,670,2026-10-10,2026-09-18
455.0,3,573,2026-10-10,2026-09-18
460.0,0,205,2026-10-10,2026-09-18
460.0,246,203,2026-10-10,2026-09-18
465.0,54,238,2026-10-10,2026-09-18
470.0,49,306,2026-10-10,2026-09-18
475.0,42,238,2026-10-10,2026-09-18
480.0,42,199,2026-10-10,2026-09-18
485.0,78,210,2026-10-10,2026-09-18
490.0,1800,1800,2026-10-10,2026-09-18
490.0,157,496,2026-10-10,2026-09-18
495.0,110,345,2026-10-10,2026-09-18
500.0,1600,1600,2026-10-10,2026-09-18
500.0,419,217,2026-10-10,2026-09-18
505.0,1086,105,2026-10-10,2026-09-18
510.0,5000,5000,2026-10-10,2026-09-18
510.0,288,133,2026-10-10,2026-09-18
515.0,362,92,2026-10-10,2026-09-18
520.0,479,177,2026-10-10,2026-09-18
525.0,1927,142,2026-10-10,2026-09-18
530.0,519,0,2026-10-10,2026-09-18
535.0,456,3,2026-10-10,2026-09-18
540.0,625,1,2026-10-10,2026-09-18
545.0,459,3,2026-10-10,2026-09-18
550.0,1071,1,2026-10-10,2026-09-18
555.0,195,0,2026-10-10,2026-09-18
560.0,205,0,2026-10-10,2026-09-18
565.0,150,0,2026-10-10,2026-09-18
567.5,205,0,2026-10-10,2026-09-18
570.0,103,0,2026-10-10,2026-09-18
580.0,58,0,2026-10-10,2026-09-18
590.0,40,0,2026-10-10,2026-09-18
600.0,113,0,2026-10-10,2026-09-18
610.0,427,0,2026-10-10,2026-09-18
620.0,5,0,2026-10-10,2026-09-18
630.0,16,0,2026-10-10,2026-09-18
640.0,14,0,2026-10-10,2026-09-18
650.0,48,0,2026-10-10,2026-09-18
660.0,3,0,2026-10-10,2026-09-18
670.0,2,0,2026-10-10,2026-09-18
680.0,3,0,2026-10-10,2026-09-18
544.34,0,624,2026-10-13,2026-09-18
500.0,800,800,2026-10-16,2026-09-18
