Strike,Call,Put,Expiry,Date
110.0,0,0,2026-09-19,2026-09-21
110.0,49366,0,2026-09-19,2026-09-21
110.01,1070,0,2026-09-19,2026-09-21
111.0,9909,0,2026-09-19,2026-09-21
112.0,25097,0,2026-09-19,2026-09-21
113.0,6476,0,2026-09-19,2026-09-21
114.0,7183,0,2026-09-19,2026-09-21
115.0,7000,0,2026-09-19,2026-09-21
115.0,22043,0,2026-09-19,2026-09-21
116.0,4826,0,2026-09-19,2026-09-21
117.0,1466,0,2026-09-19,2026-09-21
118.0,934,0,2026-09-19,2026-09-21
119.0,972,0,2026-09-19,2026-09-21
120.0,37501,0,2026-09-19,2026-09-21
121.0,559,0,2026-09-19,2026-09-21
122.0,624,0,2026-09-19,2026-09-21
123.0,746,0,2026-09-19,2026-09-21
124.0,734,0,2026-09-19,2026-09-21
125.0,10747,0,2026-09-19,2026-09-21
126.0,223,0,2026-09-19,2026-09-21
127.0,850,0,2026-09-19,2026-09-21
128.0,994,0,2026-09-19,2026-09-21
129.0,226,0,2026-09-19,2026-09-21
130.0,20257,0,2026-09-19,2026-09-21
135.0,30815,0,2026-09-19,2026-09-21
140.0,13257,0,2026-09-19,2026-09-21
145.0,4795,0,2026-09-19,2026-09-21
150.0,21130,0,2026-09-19,2026-09-21
155.0,10072,0,2026-09-19,2026-09-21
160.0,7617,0,2026-09-19,2026-09-21
165.0,2153,0,2026-09-19,2026-09-21
170.0,5652,0,2026-09-19,2026-09-21
175.0,2667,0,2026-09-19,2026-09-21
180.0,7747,0,2026-09-19,2026-09-21
185.0,1608,0,2026-09-19,2026-09-21
190.0,2374,0,2026-09-19,2026-09-21
195.0,8995,0,2026-09-19,2026-09-21
200.0,1589,0,2026-09-19,2026-09-21
210.0,13092,0,2026-09-19,2026-09-21
50.0,11,0,2026-09-22,2026-09-21
55.0,0,0,2026-09-22,2026-09-21
60.0,5,4,2026-09-22,2026-09-21
65.0,14,31,2026-09-22,2026-09-21
70.0,16,17,2026-09-22,2026-09-21
75.0,1935,17,2026-09-22,2026-09-21
80.0,9,54,2026-09-22,2026-09-21
82.0,54,205,2026-09-22,2026-09-21
83.0,52,118,2026-09-22,2026-09-21
84.0,90,107,2026-09-22,2026-09-21
85.0,96,270,2026-09-22,2026-09-21
86.0,2,46,2026-09-22,2026-09-21
87.0,14,44,2026-09-22,2026-09-21
88.0,48,66,2026-09-22,2026-09-21
89.0,19,257,2026-09-22,2026-09-21
90.0,26,819,2026-09-22,2026-09-21
91.0,49,177,2026-09-22,2026-09-21
92.0,51,994,2026-09-22,2026-09-21
93.0,19,204,2026-09-22,2026-09-21
94.0,20,496,2026-09-22,2026-09-21
95.0,131,486,2026-09-22,2026-09-21
96.0,117,510,2026-09-22,2026-09-21
97.0,440,812,2026-09-22,2026-09-21
98.0,252,217,2026-09-22,2026-09-21
99.0,951,568,2026-09-22,2026-09-21
100.0,929,1561,2026-09-22,2026-09-21
101.0,278,489,2026-09-22,2026-09-21
102.0,854,1778,2026-09-22,2026-09-21
103.0,270,930,2026-09-22,2026-09-21
104.0,317,1724,2026-09-22,2026-09-21
105.0,926,2397,2026-09-22,2026-09-21
106.0,925,1847,2026-09-22,2026-09-21
107.0,1715,1547,2026-09-22,2026-09-21
108.0,2219,1491,2026-09-22,2026-09-21
109.0,1987,1401,2026-09-22,2026-09-21
110.0,5657,5823,2026-09-22,2026-09-21
111.0,1937,897,2026-09-22,2026-09-21
112.0,1874,881,2026-09-22,2026-09-21
113.0,885,22,2026-09-22,2026-09-21
114.0,961,15,2026-09-22,2026-09-21
115.0,3313,34,2026-09-22,2026-09-21
116.0,3333,37,2026-09-22,2026-09-21
117.0,233,33,2026-09-22,2026-09-21
118.0,486,2,2026-09-22,2026-09-21
119.0,189,7,2026-09-22,2026-09-21
120.0,2026,8,2026-09-22,2026-09-21
121.0,148,3,2026-09-22,2026-09-21
122.0,79,7,2026-09-22,2026-09-21
123.0,561,13,2026-09-22,2026-09-21
124.0,479,3,2026-09-22,2026-09-21
125.0,815,6,2026-09-22,2026-09-21
126.0,1042,2,2026-09-22,2026-09-21
127.0,32,18,2026-09-22,2026-09-21
128.0,173,0,2026-09-22,2026-09-21
129.0,0,5,2026-09-22,2026-09-21
130.0,85,13,2026-09-22,2026-09-21
131.0,2,1,2026-09-22,2026-09-21
132.0,158,0,2026-09-22,2026-09-21
133.0,2,0,2026-09-22,2026-09-21
135.0,298,0,2026-09-22,2026-09-21
140.0,222,0,2026-09-22,2026-09-21
50.0,2,0,2026-09-24,2026-09-21
55.0,8,34,2026-09-24,2026-09-21
60.0,4,21,2026-09-24,2026-09-21
65.0,10,119,2026-09-24,2026-09-21
70.0,7,7,2026-09-24,2026-09-21
75.0,3,21,2026-09-24,2026-09-21
80.0,0,47,2026-09-24,2026-09-21
82.0,2,27,2026-09-24,2026-09-21
83.0,1,28,2026-09-24,2026-09-21
84.0,7,29,2026-09-24,2026-09-21
85.0,2,122,2026-09-24,2026-09-21
86.0,8,57,2026-09-24,2026-09-21
87.0,10,40,2026-09-24,2026-09-21
88.0,20,56,2026-09-24,2026-09-21
89.0,4,192,2026-09-24,2026-09-21
90.0,142,289,2026-09-24,2026-09-21
91.0,20,109,2026-09-24,2026-09-21
92.0,34,184,2026-09-24,2026-09-21
93.0,5,260,2026-09-24,2026-09-21
94.0,3,310,2026-09-24,2026-09-21
95.0,114,392,2026-09-24,2026-09-21
96.0,144,332,2026-09-24,2026-09-21
97.0,527,113,2026-09-24,2026-09-21
98.0,1456,163,2026-09-24,2026-09-21
99.0,30,81,2026-09-24,2026-09-21
100.0,387,741,2026-09-24,2026-09-21
101.0,64,263,2026-09-24,2026-09-21
102.0,164,569,2026-09-24,2026-09-21
103.0,221,871,2026-09-24,2026-09-21
104.0,159,522,2026-09-24,2026-09-21
105.0,585,720,2026-09-24,2026-09-21
106.0,404,594,2026-09-24,2026-09-21
107.0,287,521,2026-09-24,2026-09-21
108.0,624,320,2026-09-24,2026-09-21
109.0,925,650,2026-09-24,2026-09-21
110.0,2305,352,2026-09-24,2026-09-21
111.0,585,244,2026-09-24,2026-09-21
112.0,639,64,2026-09-24,2026-09-21
113.0,393,20,2026-09-24,2026-09-21
114.0,2029,16,2026-09-24,2026-09-21
115.0,1670,41,2026-09-24,2026-09-21
116.0,639,17,2026-09-24,2026-09-21
117.0,289,3,2026-09-24,2026-09-21
118.0,256,0,2026-09-24,2026-09-21
119.0,151,21,2026-09-24,2026-09-21
120.0,1662,19,2026-09-24,2026-09-21
121.0,64,2,2026-09-24,2026-09-21
122.0,212,1,2026-09-24,2026-09-21
123.0,63,3,2026-09-24,2026-09-21
124.0,57,30,2026-09-24,2026-09-21
125.0,104,2,2026-09-24,2026-09-21
126.0,61,4,2026-09-24,2026-09-21
127.0,4355,1,2026-09-24,2026-09-21
128.0,555,0,2026-09-24,2026-09-21
129.0,5,0,2026-09-24,2026-09-21
130.0,259,29,2026-09-24,2026-09-21
131.0,57,0,2026-09-24,2026-09-21
132.0,55,0,2026-09-24,2026-09-21
133.0,91,0,2026-09-24,2026-09-21
134.0,4,0,2026-09-24,2026-09-21
135.0,59,0,2026-09-24,2026-09-21
136.0,1,1,2026-09-24,2026-09-21
137.0,2,0,2026-09-24,2026-09-21
140.0,125,0,2026-09-24,2026-09-21
115.02,10685,10685,2026-09-25,2026-09-21
18.0,0,93,2026-09-26,2026-09-21
20.0,0,484,2026-09-26,2026-09-21
29.0,0,484,2026-09-26,2026-09-21
30.0,0,93,2026-09-26,2026-09-21
35.0,484,0,2026-09-26,2026-09-21
37.0,93,0,2026-09-26,2026-09-21
55.0,12,235,2026-09-26,2026-09-21
60.0,330,1532,2026-09-26,2026-09-21
65.0,79,7415,2026-09-26,2026-09-21
70.0,65,7554,2026-09-26,2026-09-21
75.0,45,1883,2026-09-26,2026-09-21
76.0,13,271,2026-09-26,2026-09-21
77.0,42,248,2026-09-26,2026-09-21
78.0,34,1310,2026-09-26,2026-09-21
79.0,12,475,2026-09-26,2026-09-21
80.0,259,2204,2026-09-26,2026-09-21
81.0,80,355,2026-09-26,2026-09-21
82.0,136,720,2026-09-26,2026-09-21
83.0,48,857,2026-09-26,2026-09-21
84.0,74,1016,2026-09-26,2026-09-21
85.0,524,3392,2026-09-26,2026-09-21
86.0,129,2010,2026-09-26,2026-09-21
87.0,155,1014,2026-09-26,2026-09-21
88.0,547,2684,2026-09-26,2026-09-21
89.0,158,1969,2026-09-26,2026-09-21
90.0,1825,3725,2026-09-26,2026-09-21
91.0,299,3146,2026-09-26,2026-09-21
92.0,419,3694,2026-09-26,2026-09-21
93.0,749,2402,2026-09-26,2026-09-21
94.0,922,1905,2026-09-26,2026-09-21
95.0,3114,6558,2026-09-26,2026-09-21
96.0,370,1107,2026-09-26,2026-09-21
97.0,562,935,2026-09-26,2026-09-21
98.0,1727,1401,2026-09-26,2026-09-21
99.0,741,1881,2026-09-26,2026-09-21
100.0,4296,4694,2026-09-26,2026-09-21
101.0,585,1043,2026-09-26,2026-09-21
102.0,1297,982,2026-09-26,2026-09-21
103.0,8649,1260,2026-09-26,2026-09-21
104.0,3678,526,2026-09-26,2026-09-21
105.0,3459,2152,2026-09-26,2026-09-21
106.0,1232,929,2026-09-26,2026-09-21
107.0,1974,1019,2026-09-26,2026-09-21
108.0,1397,710,2026-09-26,2026-09-21
109.0,3144,775,2026-09-26,2026-09-21
110.0,10247,2102,2026-09-26,2026-09-21
111.0,963,246,2026-09-26,2026-09-21
112.0,2259,138,2026-09-26,2026-09-21
113.0,2781,455,2026-09-26,2026-09-21
114.0,7908,59,2026-09-26,2026-09-21
115.0,14767,274,2026-09-26,2026-09-21
116.0,1236,64,2026-09-26,2026-09-21
117.0,1149,12,2026-09-26,2026-09-21
118.0,6607,14,2026-09-26,2026-09-21
119.0,342,60,2026-09-26,2026-09-21
120.0,7526,69,2026-09-26,2026-09-21
121.0,732,20,2026-09-26,2026-09-21
122.0,546,2,2026-09-26,2026-09-21
123.0,377,18,2026-09-26,2026-09-21
124.0,158,11,2026-09-26,2026-09-21
125.0,5295,281,2026-09-26,2026-09-21
126.0,190,6,2026-09-26,2026-09-21
127.0,182,33,2026-09-26,2026-09-21
128.0,219,12,2026-09-26,2026-09-21
129.0,83,1,2026-09-26,2026-09-21
130.0,3118,6,2026-09-26,2026-09-21
131.0,44,2,2026-09-26,2026-09-21
132.0,54,1,2026-09-26,2026-09-21
133.0,185,2,2026-09-26,2026-09-21
134.0,139,1,2026-09-26,2026-09-21
135.0,1026,2,2026-09-26,2026-09-21
136.0,40,9,2026-09-26,2026-09-21
137.0,49,1,2026-09-26,2026-09-21
140.0,2466,2,2026-09-26,2026-09-21
145.0,215,0,2026-09-26,2026-09-21
150.0,5728,0,2026-09-26,2026-09-21
155.0,17,0,2026-09-26,2026-09-21
160.0,257,0,2026-09-26,2026-09-21
165.0,0,0,2026-09-26,2026-09-21
50.0,0,0,2026-09-29,2026-09-21
55.0,0,100,2026-09-29,2026-09-21
60.0,0,0,2026-09-29,2026-09-21
65.0,2,0,2026-09-29,2026-09-21
70.0,4,12,2026-09-29,2026-09-21
75.0,12,7,2026-09-29,2026-09-21
80.0,12,22,2026-09-29,2026-09-21
83.0,0,0,2026-09-29,2026-09-21
84.0,0,0,2026-09-29,2026-09-21
85.0,6,836,2026-09-29,2026-09-21
86.0,0,0,2026-09-29,2026-09-21
87.0,0,0,2026-09-29,2026-09-21
88.0,0,0,2026-09-29,2026-09-21
89.0,3,1,2026-09-29,2026-09-21
90.0,15,98,2026-09-29,2026-09-21
91.0,1,0,2026-09-29,2026-09-21
92.0,2,9,2026-09-29,2026-09-21
93.0,6,13,2026-09-29,2026-09-21
94.0,28,515,2026-09-29,2026-09-21
95.0,55,228,2026-09-29,2026-09-21
96.0,14,24,2026-09-29,2026-09-21
97.0,31,116,2026-09-29,2026-09-21
98.0,35,34,2026-09-29,2026-09-21
99.0,13,42,2026-09-29,2026-09-21
100.0,190,265,2026-09-29,2026-09-21
101.0,44,169,2026-09-29,2026-09-21
102.0,53,106,2026-09-29,2026-09-21
103.0,75,54,2026-09-29,2026-09-21
104.0,70,63,2026-09-29,2026-09-21
105.0,186,799,2026-09-29,2026-09-21
106.0,67,134,2026-09-29,2026-09-21
107.0,53,32,2026-09-29,2026-09-21
108.0,81,35,2026-09-29,2026-09-21
109.0,132,171,2026-09-29,2026-09-21
110.0,1052,76,2026-09-29,2026-09-21
111.0,107,70,2026-09-29,2026-09-21
112.0,99,10,2026-09-29,2026-09-21
113.0,154,0,2026-09-29,2026-09-21
114.0,30,0,2026-09-29,2026-09-21
115.0,202,0,2026-09-29,2026-09-21
116.0,72,21,2026-09-29,2026-09-21
117.0,67,3,2026-09-29,2026-09-21
118.0,87,0,2026-09-29,2026-09-21
119.0,2,0,2026-09-29,2026-09-21
120.0,263,4,2026-09-29,2026-09-21
121.0,23,0,2026-09-29,2026-09-21
122.0,25,0,2026-09-29,2026-09-21
123.0,10,0,2026-09-29,2026-09-21
124.0,7,0,2026-09-29,2026-09-21
125.0,162,0,2026-09-29,2026-09-21
126.0,0,0,2026-09-29,2026-09-21
127.0,0,1,2026-09-29,2026-09-21
130.0,221,34,2026-09-29,2026-09-21
135.0,395,2,2026-09-29,2026-09-21
140.0,99,0,2026-09-29,2026-09-21
145.0,33,1,2026-09-29,2026-09-21
150.0,42,0,2026-09-29,2026-09-21
50.0,5,1,2026-10-01,2026-09-21
55.0,13,0,2026-10-01,2026-09-21
60.0,3,0,2026-10-01,2026-09-21
65.0,10,0,2026-10-01,2026-09-21
70.0,0,1,2026-10-01,2026-09-21
75.0,0,1,2026-10-01,2026-09-21
80.0,0,14,2026-10-01,2026-09-21
81.0,0,0,2026-10-01,2026-09-21
82.0,1,0,2026-10-01,2026-09-21
83.0,0,0,2026-10-01,2026-09-21
84.0,0,0,2026-10-01,2026-09-21
85.0,1,40,2026-10-01,2026-09-21
86.0,0,0,2026-10-01,2026-09-21
87.0,0,1,2026-10-01,2026-09-21
88.0,0,0,2026-10-01,2026-09-21
89.0,0,540,2026-10-01,2026-09-21
90.0,17,68,2026-10-01,2026-09-21
91.0,0,47,2026-10-01,2026-09-21
92.0,2,44,2026-10-01,2026-09-21
93.0,0,16,2026-10-01,2026-09-21
94.0,5,15,2026-10-01,2026-09-21
95.0,39,204,2026-10-01,2026-09-21
96.0,7,20,2026-10-01,2026-09-21
97.0,26,70,2026-10-01,2026-09-21
98.0,5,59,2026-10-01,2026-09-21
99.0,36,180,2026-10-01,2026-09-21
100.0,289,156,2026-10-01,2026-09-21
101.0,85,26,2026-10-01,2026-09-21
102.0,115,39,2026-10-01,2026-09-21
103.0,30,192,2026-10-01,2026-09-21
104.0,4,667,2026-10-01,2026-09-21
105.0,142,224,2026-10-01,2026-09-21
106.0,75,426,2026-10-01,2026-09-21
107.0,62,346,2026-10-01,2026-09-21
108.0,101,64,2026-10-01,2026-09-21
109.0,86,68,2026-10-01,2026-09-21
110.0,1060,184,2026-10-01,2026-09-21
111.0,54,23,2026-10-01,2026-09-21
112.0,551,33,2026-10-01,2026-09-21
113.0,69,0,2026-10-01,2026-09-21
114.0,47,7,2026-10-01,2026-09-21
115.0,256,52,2026-10-01,2026-09-21
116.0,50,1,2026-10-01,2026-09-21
117.0,127,2,2026-10-01,2026-09-21
118.0,71,0,2026-10-01,2026-09-21
119.0,13,0,2026-10-01,2026-09-21
120.0,307,1,2026-10-01,2026-09-21
121.0,9,5,2026-10-01,2026-09-21
122.0,15,0,2026-10-01,2026-09-21
123.0,2,1,2026-10-01,2026-09-21
124.0,10,0,2026-10-01,2026-09-21
125.0,246,11,2026-10-01,2026-09-21
126.0,0,0,2026-10-01,2026-09-21
127.0,0,0,2026-10-01,2026-09-21
128.0,0,0,2026-10-01,2026-09-21
129.0,1,0,2026-10-01,2026-09-21
130.0,58,0,2026-10-01,2026-09-21
135.0,55,0,2026-10-01,2026-09-21
140.0,144,8,2026-10-01,2026-09-21
145.0,21,0,2026-10-01,2026-09-21
150.0,191,0,2026-10-01,2026-09-21
55.0,20,464,2026-10-03,2026-09-21
60.0,30,141,2026-10-03,2026-09-21
65.0,66,24866,2026-10-03,2026-09-21
70.0,74,19858,2026-10-03,2026-09-21
75.0,51,2453,2026-10-03,2026-09-21
76.0,9,832,2026-10-03,2026-09-21
77.0,23,1959,2026-10-03,2026-09-21
78.0,21,1090,2026-10-03,2026-09-21
79.0,66,207,2026-10-03,2026-09-21
80.0,216,2805,2026-10-03,2026-09-21
81.0,66,262,2026-10-03,2026-09-21
82.0,56,550,2026-10-03,2026-09-21
83.0,111,1197,2026-10-03,2026-09-21
84.0,14,441,2026-10-03,2026-09-21
85.0,350,3469,2026-10-03,2026-09-21
86.0,88,686,2026-10-03,2026-09-21
87.0,84,363,2026-10-03,2026-09-21
88.0,170,677,2026-10-03,2026-09-21
89.0,258,392,2026-10-03,2026-09-21
90.0,994,4132,2026-10-03,2026-09-21
91.0,657,931,2026-10-03,2026-09-21
92.0,252,2611,2026-10-03,2026-09-21
93.0,796,1029,2026-10-03,2026-09-21
94.0,929,1067,2026-10-03,2026-09-21
95.0,30000,30000,2026-10-03,2026-09-21
95.0,1275,2616,2026-10-03,2026-09-21
96.0,1656,1645,2026-10-03,2026-09-21
97.0,1500,1500,2026-10-03,2026-09-21
97.0,471,751,2026-10-03,2026-09-21
98.0,347,194,2026-10-03,2026-09-21
99.0,370,4354,2026-10-03,2026-09-21
100.0,4679,1229,2026-10-03,2026-09-21
101.0,856,222,2026-10-03,2026-09-21
102.0,10000,10000,2026-10-03,2026-09-21
102.0,414,366,2026-10-03,2026-09-21
103.0,456,213,2026-10-03,2026-09-21
104.0,485,224,2026-10-03,2026-09-21
105.0,2191,672,2026-10-03,2026-09-21
106.0,979,330,2026-10-03,2026-09-21
107.0,674,350,2026-10-03,2026-09-21
108.0,435,226,2026-10-03,2026-09-21
109.0,552,196,2026-10-03,2026-09-21
110.0,43500,43500,2026-10-03,2026-09-21
110.0,15506,2901,2026-10-03,2026-09-21
111.0,418,171,2026-10-03,2026-09-21
112.0,771,153,2026-10-03,2026-09-21
113.0,803,150,2026-10-03,2026-09-21
114.0,1367,162,2026-10-03,2026-09-21
115.0,17787,298,2026-10-03,2026-09-21
116.0,380,27,2026-10-03,2026-09-21
117.0,177,21,2026-10-03,2026-09-21
118.0,721,8,2026-10-03,2026-09-21
119.0,162,11,2026-10-03,2026-09-21
120.0,7195,65,2026-10-03,2026-09-21
121.0,602,9,2026-10-03,2026-09-21
122.0,45,12,2026-10-03,2026-09-21
123.0,22,2,2026-10-03,2026-09-21
124.0,10,1,2026-10-03,2026-09-21
125.0,2962,82,2026-10-03,2026-09-21
126.0,373,0,2026-10-03,2026-09-21
127.0,505,3,2026-10-03,2026-09-21
128.0,1,2,2026-10-03,2026-09-21
129.0,4,0,2026-10-03,2026-09-21
130.0,3808,48,2026-10-03,2026-09-21
131.0,4,0,2026-10-03,2026-09-21
132.0,1,0,2026-10-03,2026-09-21
133.0,0,0,2026-10-03,2026-09-21
135.0,823,40,2026-10-03,2026-09-21
140.0,614,0,2026-10-03,2026-09-21
145.0,189,1,2026-10-03,2026-09-21
150.0,1602,4,2026-10-03,2026-09-21
155.0,0,0,2026-10-03,2026-09-21
160.0,1,0,2026-10-03,2026-09-21
165.0,0,0,2026-10-03,2026-09-21
121.27,10,0,2026-10-09,2026-09-21
55.0,27,25,2026-10-10,2026-09-21
60.0,816,4026,2026-10-10,2026-09-21
65.0,38,3746,2026-10-10,2026-09-21
70.0,89,3479,2026-10-10,2026-09-21
75.0,51,487,2026-10-10,2026-09-21
76.0,20,1179,2026-10-10,2026-09-21
77.0,91,2944,2026-10-10,2026-09-21
78.0,62,4055,2026-10-10,2026-09-21
79.0,26,270,2026-10-10,2026-09-21
80.0,63,1150,2026-10-10,2026-09-21
81.0,28,369,2026-10-10,2026-09-21
82.0,60,230,2026-10-10,2026-09-21
83.0,63,99,2026-10-10,2026-09-21
84.0,40,149,2026-10-10,2026-09-21
85.0,117,520,2026-10-10,2026-09-21
86.0,11,103,2026-10-10,2026-09-21
87.0,39,339,2026-10-10,2026-09-21
88.0,22,393,2026-10-10,2026-09-21
89.0,50,229,2026-10-10,2026-09-21
90.0,10000,10000,2026-10-10,2026-09-21
90.0,137,853,2026-10-10,2026-09-21
91.0,88,329,2026-10-10,2026-09-21
92.0,45,201,2026-10-10,2026-09-21
93.0,83,115,2026-10-10,2026-09-21
94.0,38,92,2026-10-10,2026-09-21
95.0,257,742,2026-10-10,2026-09-21
96.0,1506,1504,2026-10-10,2026-09-21
97.0,64,138,2026-10-10,2026-09-21
98.0,138,226,2026-10-10,2026-09-21
99.0,480,216,2026-10-10,2026-09-21
100.0,4000,4000,2026-10-10,2026-09-21
100.0,735,1072,2026-10-10,2026-09-21
101.0,134,230,2026-10-10,2026-09-21
102.0,1275,124,2026-10-10,2026-09-21
103.0,434,200,2026-10-10,2026-09-21
104.0,104,349,2026-10-10,2026-09-21
105.0,22000,22000,2026-10-10,2026-09-21
105.0,1078,116,2026-10-10,2026-09-21
106.0,326,80,2026-10-10,2026-09-21
107.0,112,38,2026-10-10,2026-09-21
108.0,139,51,2026-10-10,2026-09-21
109.0,408,885,2026-10-10,2026-09-21
110.0,1469,578,2026-10-10,2026-09-21
111.0,274,31,2026-10-10,2026-09-21
112.0,148,12,2026-10-10,2026-09-21
113.0,120,9,2026-10-10,2026-09-21
114.0,191,12,2026-10-10,2026-09-21
115.0,4835,29,2026-10-10,2026-09-21
116.0,83,8,2026-10-10,2026-09-21
117.0,72,31,2026-10-10,2026-09-21
118.0,112,0,2026-10-10,2026-09-21
119.0,175,13,2026-10-10,2026-09-21
120.0,6996,13,2026-10-10,2026-09-21
125.0,777,20,2026-10-10,2026-09-21
130.0,1058,470,2026-10-10,2026-09-21
135.0,1960,16,2026-10-10,2026-09-21
140.0,51,0,2026-10-10,2026-09-21
145.0,1,1,2026-10-10,2026-09-21
150.0,60,0,2026-10-10,2026-09-21
155.0,51,0,2026-10-10,2026-09-21
160.0,43,0,2026-10-10,2026-09-21
165.0,0,0,2026-10-10,2026-09-21
108.08,0,804,2026-10-13,2026-09-21
90.0,10000,10000,2026-10-14,2026-09-21
97.03,10367,10367,2026-10-14,2026-09-21
99.03,41089,41089,2026-10-14,2026-09-21
106.03,4779,4779,2026-10-14,2026-09-21
25.0,107,717,2026-10-17,2026-09-21
30.0,186,722,2026-10-17,2026-09-21
35.0,299,2842,2026-10-17,2026-09-21
39.0,133,924,2026-10-17,2026-09-21
40.0,281,1571,2026-10-17,2026-09-21
41.0,46,590,2026-10-17,2026-09-21
42.0,133,2536,2026-10-17,2026-09-21
43.0,40,437,2026-10-17,2026-09-21
44.0,195,430,2026-10-17,2026-09-21
45.0,1406,1350,2026-10-17,2026-09-21
46.0,174,365,2026-10-17,2026-09-21
47.0,385,1677,2026-10-17,2026-09-21
48.0,243,245,2026-10-17,2026-09-21
49.0,143,379,2026-10-17,2026-09-21
50.0,3061,6957,2026-10-17,2026-09-21
52.5,324,4493,2026-10-17,2026-09-21
55.0,845,2508,2026-10-17,2026-09-21
57.5,464,3699,2026-10-17,2026-09-21
60.0,2249,11601,2026-10-17,2026-09-21
62.5,1269,2870,2026-10-17,2026-09-21
65.0,1450,8746,2026-10-17,2026-09-21
67.5,333,5327,2026-10-17,2026-09-21
70.0,4836,19641,2026-10-17,2026-09-21
72.5,504,4052,2026-10-17,2026-09-21
75.0,1588,14959,2026-10-17,2026-09-21
