Strike,Call,Put,Expiry,Date
200.0,153,2777,2026-09-24,2026-09-22
202.5,121,2077,2026-09-24,2026-09-22
205.0,249,5986,2026-09-24,2026-09-22
207.5,244,2970,2026-09-24,2026-09-22
210.0,675,2174,2026-09-24,2026-09-22
212.5,1374,4453,2026-09-24,2026-09-22
215.0,819,4040,2026-09-24,2026-09-22
217.5,1219,3387,2026-09-24,2026-09-22
220.0,4227,3826,2026-09-24,2026-09-22
222.5,5655,3548,2026-09-24,2026-09-22
225.0,9308,4978,2026-09-24,2026-09-22
227.5,7076,1881,2026-09-24,2026-09-22
230.0,57576,491,2026-09-24,2026-09-22
232.5,9537,121,2026-09-24,2026-09-22
235.0,14986,43,2026-09-24,2026-09-22
237.5,5626,37,2026-09-24,2026-09-22
240.0,4354,20,2026-09-24,2026-09-22
242.5,1302,0,2026-09-24,2026-09-22
245.0,1154,0,2026-09-24,2026-09-22
247.5,2093,1,2026-09-24,2026-09-22
250.0,1729,0,2026-09-24,2026-09-22
252.5,352,1,2026-09-24,2026-09-22
255.0,330,0,2026-09-24,2026-09-22
260.0,43,0,2026-09-24,2026-09-22
265.0,196,0,2026-09-24,2026-09-22
270.0,15,0,2026-09-24,2026-09-22
275.0,38,0,2026-09-24,2026-09-22
280.0,0,0,2026-09-24,2026-09-22
285.0,0,0,2026-09-24,2026-09-22
290.0,176,0,2026-09-24,2026-09-22
295.0,10,0,2026-09-24,2026-09-22
300.0,0,0,2026-09-24,2026-09-22
305.0,7,0,2026-09-24,2026-09-22
236.02,6355,6355,2026-09-25,2026-09-22
50.0,5,3,2026-09-26,2026-09-22
55.0,4,5,2026-09-26,2026-09-22
60.0,1,620,2026-09-26,2026-09-22
65.0,0,766,2026-09-26,2026-09-22
70.0,6,520,2026-09-26,2026-09-22
75.0,3,258,2026-09-26,2026-09-22
80.0,0,283,2026-09-26,2026-09-22
85.0,12,274,2026-09-26,2026-09-22
90.0,16,474,2026-09-26,2026-09-22
95.0,0,655,2026-09-26,2026-09-22
100.0,3,519,2026-09-26,2026-09-22
105.0,5,47479,2026-09-26,2026-09-22
110.0,10,8114,2026-09-26,2026-09-22
115.0,1,4266,2026-09-26,2026-09-22
120.0,74,11887,2026-09-26,2026-09-22
125.0,20,4893,2026-09-26,2026-09-22
130.0,8,1502,2026-09-26,2026-09-22
135.0,2,1298,2026-09-26,2026-09-22
140.0,26,1807,2026-09-26,2026-09-22
145.0,1,3009,2026-09-26,2026-09-22
150.0,67,5247,2026-09-26,2026-09-22
155.0,2,812,2026-09-26,2026-09-22
160.0,23,4070,2026-09-26,2026-09-22
165.0,48,14071,2026-09-26,2026-09-22
170.0,86,2742,2026-09-26,2026-09-22
175.0,130,3121,2026-09-26,2026-09-22
180.0,408,7963,2026-09-26,2026-09-22
185.0,400,0,2026-09-26,2026-09-22
185.0,81,11886,2026-09-26,2026-09-22
187.5,7,4026,2026-09-26,2026-09-22
190.0,399,23932,2026-09-26,2026-09-22
192.5,99,3073,2026-09-26,2026-09-22
194.0,0,2398,2026-09-26,2026-09-22
195.0,448,11411,2026-09-26,2026-09-22
197.5,35,16047,2026-09-26,2026-09-22
200.0,1229,13160,2026-09-26,2026-09-22
202.5,354,7105,2026-09-26,2026-09-22
205.0,1201,12271,2026-09-26,2026-09-22
207.5,231,4576,2026-09-26,2026-09-22
210.0,3969,19906,2026-09-26,2026-09-22
212.0,20,0,2026-09-26,2026-09-22
212.5,3884,6303,2026-09-26,2026-09-22
215.0,5589,14390,2026-09-26,2026-09-22
217.5,3113,13668,2026-09-26,2026-09-22
220.0,30350,30350,2026-09-26,2026-09-22
220.0,18567,19498,2026-09-26,2026-09-22
222.5,67117,5107,2026-09-26,2026-09-22
223.73,3406,0,2026-09-26,2026-09-22
225.0,38442,6232,2026-09-26,2026-09-22
227.5,33404,2318,2026-09-26,2026-09-22
230.0,78834,3058,2026-09-26,2026-09-22
232.5,22283,823,2026-09-26,2026-09-22
235.0,6,0,2026-09-26,2026-09-22
235.0,36692,1191,2026-09-26,2026-09-22
237.5,17931,57,2026-09-26,2026-09-22
239.0,2398,0,2026-09-26,2026-09-22
240.0,25022,173,2026-09-26,2026-09-22
242.5,4745,61,2026-09-26,2026-09-22
245.0,13034,15,2026-09-26,2026-09-22
247.5,2145,0,2026-09-26,2026-09-22
249.0,4000,4000,2026-09-26,2026-09-22
250.0,18853,5,2026-09-26,2026-09-22
252.5,697,0,2026-09-26,2026-09-22
255.0,306,0,2026-09-26,2026-09-22
255.0,4764,0,2026-09-26,2026-09-22
257.5,61,0,2026-09-26,2026-09-22
260.0,478,0,2026-09-26,2026-09-22
260.0,19972,16,2026-09-26,2026-09-22
265.0,2748,0,2026-09-26,2026-09-22
270.0,20224,0,2026-09-26,2026-09-22
275.0,8844,0,2026-09-26,2026-09-22
280.0,4869,0,2026-09-26,2026-09-22
285.0,5722,1,2026-09-26,2026-09-22
290.0,2885,0,2026-09-26,2026-09-22
295.0,1321,0,2026-09-26,2026-09-22
300.0,1432,0,2026-09-26,2026-09-22
305.0,173,0,2026-09-26,2026-09-22
310.0,178,0,2026-09-26,2026-09-22
315.0,538,0,2026-09-26,2026-09-22
320.0,488,0,2026-09-26,2026-09-22
325.0,1438,0,2026-09-26,2026-09-22
330.0,859,0,2026-09-26,2026-09-22
335.0,132,0,2026-09-26,2026-09-22
340.0,390,0,2026-09-26,2026-09-22
345.0,276,0,2026-09-26,2026-09-22
350.0,236,0,2026-09-26,2026-09-22
360.0,68,0,2026-09-26,2026-09-22
370.0,7,0,2026-09-26,2026-09-22
380.0,73,0,2026-09-26,2026-09-22
390.0,946,0,2026-09-26,2026-09-22
100.0,0,133,2026-09-29,2026-09-22
105.0,0,29,2026-09-29,2026-09-22
110.0,0,216,2026-09-29,2026-09-22
115.0,0,17,2026-09-29,2026-09-22
120.0,1,0,2026-09-29,2026-09-22
125.0,0,7,2026-09-29,2026-09-22
130.0,0,0,2026-09-29,2026-09-22
135.0,0,0,2026-09-29,2026-09-22
140.0,0,3,2026-09-29,2026-09-22
145.0,0,0,2026-09-29,2026-09-22
150.0,0,159,2026-09-29,2026-09-22
155.0,0,82,2026-09-29,2026-09-22
160.0,0,68,2026-09-29,2026-09-22
165.0,4,24,2026-09-29,2026-09-22
170.0,4,35,2026-09-29,2026-09-22
175.0,1,82,2026-09-29,2026-09-22
180.0,2,236,2026-09-29,2026-09-22
185.0,5,160,2026-09-29,2026-09-22
190.0,21,3233,2026-09-29,2026-09-22
192.5,1,0,2026-09-29,2026-09-22
195.0,15,1793,2026-09-29,2026-09-22
197.5,1,38,2026-09-29,2026-09-22
200.0,97,996,2026-09-29,2026-09-22
202.5,67,176,2026-09-29,2026-09-22
205.0,227,2537,2026-09-29,2026-09-22
207.5,142,1168,2026-09-29,2026-09-22
210.0,687,3122,2026-09-29,2026-09-22
212.5,395,1418,2026-09-29,2026-09-22
215.0,1743,1324,2026-09-29,2026-09-22
217.5,310,880,2026-09-29,2026-09-22
220.0,3559,865,2026-09-29,2026-09-22
222.5,1238,1020,2026-09-29,2026-09-22
225.0,6755,1715,2026-09-29,2026-09-22
227.5,1900,355,2026-09-29,2026-09-22
230.0,6974,91,2026-09-29,2026-09-22
232.5,1217,69,2026-09-29,2026-09-22
235.0,10094,82,2026-09-29,2026-09-22
237.5,661,55,2026-09-29,2026-09-22
240.0,689,8,2026-09-29,2026-09-22
242.5,278,32,2026-09-29,2026-09-22
245.0,410,10,2026-09-29,2026-09-22
247.5,103,2,2026-09-29,2026-09-22
250.0,469,12,2026-09-29,2026-09-22
255.0,29,0,2026-09-29,2026-09-22
260.0,40,0,2026-09-29,2026-09-22
265.0,202,0,2026-09-29,2026-09-22
270.0,3,0,2026-09-29,2026-09-22
275.0,415,0,2026-09-29,2026-09-22
280.0,56,0,2026-09-29,2026-09-22
285.0,0,0,2026-09-29,2026-09-22
290.0,0,0,2026-09-29,2026-09-22
295.0,100,0,2026-09-29,2026-09-22
100.0,0,0,2026-10-01,2026-09-22
105.0,0,0,2026-10-01,2026-09-22
110.0,0,0,2026-10-01,2026-09-22
115.0,0,0,2026-10-01,2026-09-22
120.0,0,0,2026-10-01,2026-09-22
125.0,0,3,2026-10-01,2026-09-22
130.0,0,8,2026-10-01,2026-09-22
135.0,0,20,2026-10-01,2026-09-22
140.0,0,4013,2026-10-01,2026-09-22
145.0,0,2,2026-10-01,2026-09-22
150.0,1,3,2026-10-01,2026-09-22
155.0,0,2,2026-10-01,2026-09-22
160.0,0,312,2026-10-01,2026-09-22
165.0,0,90,2026-10-01,2026-09-22
170.0,4,125,2026-10-01,2026-09-22
175.0,0,26,2026-10-01,2026-09-22
180.0,0,157,2026-10-01,2026-09-22
185.0,1,52,2026-10-01,2026-09-22
187.5,0,30,2026-10-01,2026-09-22
190.0,3,121,2026-10-01,2026-09-22
192.5,0,14,2026-10-01,2026-09-22
195.0,1,176,2026-10-01,2026-09-22
197.5,0,20,2026-10-01,2026-09-22
200.0,107,239,2026-10-01,2026-09-22
202.5,22,92,2026-10-01,2026-09-22
205.0,74,319,2026-10-01,2026-09-22
207.5,128,231,2026-10-01,2026-09-22
210.0,431,749,2026-10-01,2026-09-22
212.5,201,3370,2026-10-01,2026-09-22
215.0,409,513,2026-10-01,2026-09-22
217.5,639,232,2026-10-01,2026-09-22
220.0,1614,574,2026-10-01,2026-09-22
222.5,780,195,2026-10-01,2026-09-22
225.0,1708,237,2026-10-01,2026-09-22
227.5,806,205,2026-10-01,2026-09-22
230.0,1582,85,2026-10-01,2026-09-22
232.5,566,36,2026-10-01,2026-09-22
235.0,1029,129,2026-10-01,2026-09-22
237.5,737,21,2026-10-01,2026-09-22
240.0,2960,48,2026-10-01,2026-09-22
242.5,134,1,2026-10-01,2026-09-22
245.0,277,0,2026-10-01,2026-09-22
247.5,84,0,2026-10-01,2026-09-22
250.0,546,0,2026-10-01,2026-09-22
255.0,72,0,2026-10-01,2026-09-22
260.0,312,0,2026-10-01,2026-09-22
260.0,18,0,2026-10-01,2026-09-22
265.0,6,0,2026-10-01,2026-09-22
270.0,0,0,2026-10-01,2026-09-22
275.0,0,0,2026-10-01,2026-09-22
280.0,49,0,2026-10-01,2026-09-22
285.0,1,0,2026-10-01,2026-09-22
290.0,0,0,2026-10-01,2026-09-22
295.0,1,0,2026-10-01,2026-09-22
50.0,0,12,2026-10-03,2026-09-22
55.0,0,2,2026-10-03,2026-09-22
60.0,1,368,2026-10-03,2026-09-22
65.0,0,1,2026-10-03,2026-09-22
70.0,0,10,2026-10-03,2026-09-22
75.0,0,1481,2026-10-03,2026-09-22
80.0,10,360,2026-10-03,2026-09-22
85.0,16,121,2026-10-03,2026-09-22
90.0,1,73,2026-10-03,2026-09-22
95.0,0,696,2026-10-03,2026-09-22
100.0,29,449,2026-10-03,2026-09-22
105.0,0,101,2026-10-03,2026-09-22
110.0,2,1488,2026-10-03,2026-09-22
115.0,1,953,2026-10-03,2026-09-22
120.0,8,15757,2026-10-03,2026-09-22
125.0,1,1661,2026-10-03,2026-09-22
130.0,6,8737,2026-10-03,2026-09-22
135.0,3,2033,2026-10-03,2026-09-22
140.0,114,3140,2026-10-03,2026-09-22
145.0,1227,1560,2026-10-03,2026-09-22
150.0,101,1918,2026-10-03,2026-09-22
155.0,106,934,2026-10-03,2026-09-22
160.0,71,1930,2026-10-03,2026-09-22
165.0,29,2000,2026-10-03,2026-09-22
170.0,59,3114,2026-10-03,2026-09-22
175.0,11400,11400,2026-10-03,2026-09-22
175.0,118,1952,2026-10-03,2026-09-22
180.0,281,2738,2026-10-03,2026-09-22
182.5,0,219,2026-10-03,2026-09-22
185.0,146,2969,2026-10-03,2026-09-22
187.5,0,363,2026-10-03,2026-09-22
190.0,914,10869,2026-10-03,2026-09-22
192.5,7,532,2026-10-03,2026-09-22
195.0,358,7677,2026-10-03,2026-09-22
197.5,293,1023,2026-10-03,2026-09-22
200.0,1042,67539,2026-10-03,2026-09-22
202.5,849,3785,2026-10-03,2026-09-22
205.0,914,8488,2026-10-03,2026-09-22
207.5,860,2354,2026-10-03,2026-09-22
210.0,7000,7000,2026-10-03,2026-09-22
210.0,2884,11733,2026-10-03,2026-09-22
212.5,864,2520,2026-10-03,2026-09-22
215.0,4516,3689,2026-10-03,2026-09-22
217.5,1263,1339,2026-10-03,2026-09-22
220.0,3500,3500,2026-10-03,2026-09-22
220.0,7557,9382,2026-10-03,2026-09-22
222.5,1620,674,2026-10-03,2026-09-22
225.0,6600,6600,2026-10-03,2026-09-22
225.0,7290,3349,2026-10-03,2026-09-22
227.5,3245,1108,2026-10-03,2026-09-22
230.0,17428,1776,2026-10-03,2026-09-22
232.5,4086,247,2026-10-03,2026-09-22
235.0,16551,5746,2026-10-03,2026-09-22
237.5,6974,94,2026-10-03,2026-09-22
240.0,12513,272,2026-10-03,2026-09-22
242.5,1674,18,2026-10-03,2026-09-22
245.0,8879,197,2026-10-03,2026-09-22
247.5,5935,1,2026-10-03,2026-09-22
250.0,37270,16,2026-10-03,2026-09-22
255.0,6268,0,2026-10-03,2026-09-22
255.0,3530,0,2026-10-03,2026-09-22
260.0,5272,0,2026-10-03,2026-09-22
265.0,204,0,2026-10-03,2026-09-22
265.0,1574,0,2026-10-03,2026-09-22
270.0,953,0,2026-10-03,2026-09-22
270.0,4313,0,2026-10-03,2026-09-22
275.0,5287,0,2026-10-03,2026-09-22
280.0,2104,0,2026-10-03,2026-09-22
285.0,583,0,2026-10-03,2026-09-22
290.0,1709,0,2026-10-03,2026-09-22
295.0,314,0,2026-10-03,2026-09-22
300.0,2700,0,2026-10-03,2026-09-22
305.0,208,0,2026-10-03,2026-09-22
310.0,101,0,2026-10-03,2026-09-22
315.0,490,0,2026-10-03,2026-09-22
320.0,361,0,2026-10-03,2026-09-22
325.0,529,0,2026-10-03,2026-09-22
330.0,1196,0,2026-10-03,2026-09-22
335.0,466,0,2026-10-03,2026-09-22
340.0,153,0,2026-10-03,2026-09-22
345.0,20,0,2026-10-03,2026-09-22
350.0,47,0,2026-10-03,2026-09-22
360.0,49,0,2026-10-03,2026-09-22
370.0,45,0,2026-10-03,2026-09-22
380.0,12,0,2026-10-03,2026-09-22
390.0,5,0,2026-10-03,2026-09-22
145.0,0,0,2026-10-06,2026-09-22
150.0,0,0,2026-10-06,2026-09-22
155.0,0,0,2026-10-06,2026-09-22
160.0,0,0,2026-10-06,2026-09-22
165.0,0,0,2026-10-06,2026-09-22
170.0,2,0,2026-10-06,2026-09-22
175.0,0,32,2026-10-06,2026-09-22
180.0,1,3,2026-10-06,2026-09-22
185.0,1,25,2026-10-06,2026-09-22
190.0,4,26,2026-10-06,2026-09-22
195.0,0,44,2026-10-06,2026-09-22
200.0,1,82,2026-10-06,2026-09-22
205.0,6,33,2026-10-06,2026-09-22
210.0,0,33,2026-10-06,2026-09-22
215.0,4,204,2026-10-06,2026-09-22
220.0,83,128,2026-10-06,2026-09-22
225.0,420,138,2026-10-06,2026-09-22
230.0,1924,90,2026-10-06,2026-09-22
232.5,54,0,2026-10-06,2026-09-22
235.0,500,8,2026-10-06,2026-09-22
240.0,1960,10,2026-10-06,2026-09-22
245.0,70,10,2026-10-06,2026-09-22
250.0,104,0,2026-10-06,2026-09-22
255.0,6,0,2026-10-06,2026-09-22
260.0,17,0,2026-10-06,2026-09-22
265.0,1,0,2026-10-06,2026-09-22
270.0,1,0,2026-10-06,2026-09-22
275.0,0,0,2026-10-06,2026-09-22
280.0,0,0,2026-10-06,2026-09-22
285.0,0,0,2026-10-06,2026-09-22
290.0,0,0,2026-10-06,2026-09-22
245.0,351,0,2026-10-08,2026-09-22
252.0,79,0,2026-10-08,2026-09-22
265.0,67,0,2026-10-08,2026-09-22
257.33,15,0,2026-10-09,2026-09-22
50.0,0,42,2026-10-10,2026-09-22
55.0,0,459,2026-10-10,2026-09-22
60.0,0,4502,2026-10-10,2026-09-22
65.0,0,10,2026-10-10,2026-09-22
70.0,0,0,2026-10-10,2026-09-22
75.0,3,0,2026-10-10,2026-09-22
80.0,0,90,2026-10-10,2026-09-22
85.0,2,20,2026-10-10,2026-09-22
90.0,3,48,2026-10-10,2026-09-22
95.0,0,263,2026-10-10,2026-09-22
100.0,5,319,2026-10-10,2026-09-22
105.0,12,235,2026-10-10,2026-09-22
110.0,2,58,2026-10-10,2026-09-22
115.0,0,8254,2026-10-10,2026-09-22
120.0,41,7717,2026-10-10,2026-09-22
125.0,0,1596,2026-10-10,2026-09-22
130.0,1,665,2026-10-10,2026-09-22
135.0,2,886,2026-10-10,2026-09-22
140.0,7,997,2026-10-10,2026-09-22
145.0,5,1020,2026-10-10,2026-09-22
150.0,10,709,2026-10-10,2026-09-22
155.0,19,571,2026-10-10,2026-09-22
160.0,18,1146,2026-10-10,2026-09-22
165.0,19,1107,2026-10-10,2026-09-22
170.0,32,1384,2026-10-10,2026-09-22
175.0,28,1006,2026-10-10,2026-09-22
180.0,42,1294,2026-10-10,2026-09-22
185.0,72,1920,2026-10-10,2026-09-22
190.0,210,4395,2026-10-10,2026-09-22
195.0,383,5633,2026-10-10,2026-09-22
197.5,1,49,2026-10-10,2026-09-22
200.0,2000,2000,2026-10-10,2026-09-22
200.0,646,3789,2026-10-10,2026-09-22
202.5,2,25,2026-10-10,2026-09-22
203.0,24825,24825,2026-10-10,2026-09-22
205.0,515,4686,2026-10-10,2026-09-22
207.5,0,212,2026-10-10,2026-09-22
210.0,20000,20000,2026-10-10,2026-09-22
210.0,849,2369,2026-10-10,2026-09-22
212.5,9,214,2026-10-10,2026-09-22
215.0,18813,6352,2026-10-10,2026-09-22
217.5,17,148,2026-10-10,2026-09-22
220.0,3600,3600,2026-10-10,2026-09-22
220.0,4119,5638,2026-10-10,2026-09-22
222.5,52,1179,2026-10-10,2026-09-22
224.0,13500,13500,2026-10-10,2026-09-22
225.0,6970,3107,2026-10-10,2026-09-22
227.5,912,287,2026-10-10,2026-09-22
230.0,1500,1500,2026-10-10,2026-09-22
230.0,9752,2694,2026-10-10,2026-09-22
232.5,569,87,2026-10-10,2026-09-22
235.0,8463,1820,2026-10-10,2026-09-22
237.5,1420,93,2026-10-10,2026-09-22
240.0,5435,274,2026-10-10,2026-09-22
242.5,442,0,2026-10-10,2026-09-22
245.0,3443,71,2026-10-10,2026-09-22
250.0,14375,48,2026-10-10,2026-09-22
255.0,3415,0,2026-10-10,2026-09-22
260.0,953,0,2026-10-10,2026-09-22
260.0,4474,0,2026-10-10,2026-09-22
265.0,1149,2,2026-10-10,2026-09-22
270.0,204,0,2026-10-10,2026-09-22
270.0,1367,0,2026-10-10,2026-09-22
275.0,1528,0,2026-10-10,2026-09-22
280.0,1752,0,2026-10-10,2026-09-22
285.0,770,0,2026-10-10,2026-09-22
290.0,294,0,2026-10-10,2026-09-22
295.0,496,0,2026-10-10,2026-09-22
300.0,149,0,2026-10-10,2026-09-22
305.0,242,0,2026-10-10,2026-09-22
310.0,454,0,2026-10-10,2026-09-22
315.0,154,0,2026-10-10,2026-09-22
320.0,30,0,2026-10-10,2026-09-22
325.0,1025,0,2026-10-10,2026-09-22
330.0,9,0,2026-10-10,2026-09-22
335.0,14,0,2026-10-10,2026-09-22
340.0,0,0,2026-10-10,2026-09-22
345.0,1,0,2026-10-10,2026-09-22
350.0,159,0,2026-10-10,2026-09-22
360.0,10,0,2026-10-10,2026-09-22
370.0,0,0,2026-10-10,2026-09-22
380.0,0,0,2026-10-10,2026-09-22
390.0,4,0,2026-10-10,2026-09-22
2.5,0,0,2026-10-17,2026-09-22
5.0,1,4024,2026-10-17,2026-09-22
7.5,0,0,2026-10-17,2026-09-22
10.0,8,10,2026-10-17,2026-09-22
12.5,0,0,2026-10-17,2026-09-22
15.0,9,0,2026-10-17,2026-09-22
17.5,0,0,2026-10-17,2026-09-22
20.0,0,502,2026-10-17,2026-09-22
22.5,0,0,2026-10-17,2026-09-22
25.0,0,30,2026-10-17,2026-09-22
30.0,12,1,2026-10-17,2026-09-22
35.0,0,40,2026-10-17,2026-09-22
40.0,2,269,2026-10-17,2026-09-22
45.0,24,82,2026-10-17,2026-09-22
50.0,21,1487,2026-10-17,2026-09-22
55.0,3,7234,2026-10-17,2026-09-22
60.0,5,1747,2026-10-17,2026-09-22
65.0,25,4381,2026-10-17,2026-09-22
70.0,12,7524,2026-10-17,2026-09-22
75.0,17,314,2026-10-17,2026-09-22
80.0,230,505,2026-10-17,2026-09-22
85.0,13,1028,2026-10-17,2026-09-22
90.0,129,2368,2026-10-17,2026-09-22
95.0,49,964,2026-10-17,2026-09-22
100.0,182,5236,2026-10-17,2026-09-22
105.0,75,1282,2026-10-17,2026-09-22
110.0,387,8723,2026-10-17,2026-09-22
115.0,83,6961,2026-10-17,2026-09-22
120.0,286,18423,2026-10-17,2026-09-22
125.0,290,7996,2026-10-17,2026-09-22
130.0,266,6702,2026-10-17,2026-09-22
135.0,367,5777,2026-10-17,2026-09-22
140.0,482,19378,2026-10-17,2026-09-22
145.0,357,8907,2026-10-17,2026-09-22
150.0,1210,26386,2026-10-17,2026-09-22
155.0,20000,20000,2026-10-17,2026-09-22
155.0,4624,12385,2026-10-17,2026-09-22
160.0,5282,18179,2026-10-17,2026-09-22
165.0,1721,1721,2026-10-17,2026-09-22
165.0,622,22539,2026-10-17,2026-09-22
170.0,1708,30449,2026-10-17,2026-09-22
175.0,2399,20928,2026-10-17,2026-09-22
180.0,19450,19450,2026-10-17,2026-09-22
180.0,106494,34648,2026-10-17,2026-09-22
185.0,2359,21954,2026-10-17,2026-09-22
187.0,400,0,2026-10-17,2026-09-22
190.0,17100,17100,2026-10-17,2026-09-22
190.0,3593,25591,2026-10-17,2026-09-22
195.0,7069,36570,2026-10-17,2026-09-22
196.5,60,60,2026-10-17,2026-09-22
197.5,0,258,2026-10-17,2026-09-22
199.0,21420,21420,2026-10-17,2026-09-22
200.0,63520,63520,2026-10-17,2026-09-22
200.0,10940,41406,2026-10-17,2026-09-22
202.5,8,2080,2026-10-17,2026-09-22
205.0,8000,8000,2026-10-17,2026-09-22
205.0,9099,32373,2026-10-17,2026-09-22
207.5,9,494,2026-10-17,2026-09-22
210.0,29250,29250,2026-10-17,2026-09-22
210.0,22617,28262,2026-10-17,2026-09-22
210.01,0,17,2026-10-17,2026-09-22
212.5,161,603,2026-10-17,2026-09-22
215.0,14150,14150,2026-10-17,2026-09-22
215.0,26703,16142,2026-10-17,2026-09-22
217.0,20,0,2026-10-17,2026-09-22
217.5,320,428,2026-10-17,2026-09-22
219.34,6812,6812,2026-10-17,2026-09-22
220.0,63607,62850,2026-10-17,2026-09-22
220.0,108359,44249,2026-10-17,2026-09-22
222.5,1492,774,2026-10-17,2026-09-22
225.0,36658,36658,2026-10-17,2026-09-22
225.0,29855,12578,2026-10-17,2026-09-22
227.5,10,0,2026-10-17,2026-09-22
227.5,1224,3215,2026-10-17,2026-09-22
230.0,8433,8250,2026-10-17,2026-09-22
230.0,60388,12638,2026-10-17,2026-09-22
232.5,2541,135,2026-10-17,2026-09-22
235.0,17522,17500,2026-10-17,2026-09-22
235.0,47324,4067,2026-10-17,2026-09-22
237.5,861,36,2026-10-17,2026-09-22
240.0,10,0,2026-10-17,2026-09-22
240.0,64744,2870,2026-10-17,2026-09-22
242.5,1417,1,2026-10-17,2026-09-22
245.0,200,0,2026-10-17,2026-09-22
245.0,33645,570,2026-10-17,2026-09-22
250.0,24,0,2026-10-17,2026-09-22
